-12.44623,130.91787,18.917
-12.44634,130.91793,18.731
-12.4477,130.91875,16.543
-12.44809,130.91902,15.965
-12.44817,130.91907,15.838
-12.4485,130.91936,15.436
-12.44875,130.91961,15.174
-12.44902,130.91994,14.976
-12.44924,130.92026,14.887
-12.44934,130.92044,14.895
-12.44935,130.92045,14.884
-12.44935,130.92052,14.983
-12.44954,130.9209,15.053
-12.44971,130.92137,15.298
-12.44979,130.92162,15.455
-12.44983,130.92181,15.624
-12.44992,130.92258,16.491
-12.44992,130.92273,16.703
-12.44995,130.92342,17.603
-12.44997,130.92503,19.828
-12.44992,130.92574,20.954
-12.44995,130.92651,21.968
-12.44997,130.92672,21.967
-12.45008,130.92737,21.901
-12.45026,130.92806,21.758
-12.45041,130.92849,21.627
-12.450929,130.93025,21.196
-12.45112,130.9309,21.037
-12.45155,130.93216,20.662
-12.45186,130.93319,20.403
-12.452444,130.93493,19.897
-12.4529,130.93629,18.491
-12.45339,130.93791,17.708
-12.45373,130.93876,17.699
-12.45404,130.93959,17.776
-12.45434,130.94057,19.037
-12.455068,130.94225,21.009
-12.45508,130.94228,21.01
-12.45579,130.94385,21.027
-12.456581,130.9455,20.994
-12.45668,130.94571,20.99
-12.4568,130.946,21.006
-12.4568,130.94602,21.017
-12.45681,130.94605,21.022
-12.45683,130.94608,21.014
-12.45692,130.94631,21.033
-12.45705,130.94658,21.027
-12.457797,130.94825,21.058
-12.45796,130.94862,21.064
-12.45845,130.94962,21.031
-12.45911,130.95088,21.497
-12.45966,130.95185,21.877
-12.4602,130.95275,22.221
-12.461187,130.95429,22.792
-12.46232,130.95605,21.115
-12.46293,130.95744,20.589
-12.46333,130.95841,21.124
-12.46364,130.95956,21.938
-12.46385,130.96085,22.065
-12.46391,130.96111,22.071
-12.46405,130.96286,22.295
-12.464032,130.9647,22.642
-12.46403,130.96496,22.691
-12.46378,130.96678,23.194
-12.463762,130.96862,23.541
-12.46375,130.96981,23.766
-12.463954,130.97164,23.96
-12.46398,130.97187,23.985
-12.464271,130.97369,24.116
-12.46433,130.97405,24.143
-12.4646,130.97496,24.124
-12.46479,130.97554,24.1
-12.46498,130.97606,24.499
-12.46539,130.97685,25.813
-12.4658,130.97752,26.931
-12.46681,130.97904,29.564
-12.46716,130.97957,31.697
-12.468117,130.98113,37.986
-12.4688,130.98224,40.131
-12.46897,130.98255,40.431
-12.46936,130.98344,41.201
-12.46945,130.98369,41.399
-12.46955,130.98404,41.651
-12.46991,130.9857,42.744
-12.46994,130.98588,42.854
-12.470321,130.98768,44.029
-12.471084,130.99127,46.38
-12.47117,130.99168,46.538
-12.47131,130.9922,46.583
-12.47145,130.99267,46.631
-12.47176,130.99357,46.745
-12.47196,130.99407,46.824
-12.47213,130.99445,46.894
-12.47246,130.99511,47.035
-12.47269,130.99554,47.134
-12.47301,130.99608,47.276
-12.47346,130.99675,47.482
-12.47365,130.99699,47.571
-12.47369,130.99705,47.589
-12.47373,130.9971,47.608
-12.47397,130.99746,47.717
-12.47422,130.99779,47.834
-12.47474,130.99838,48.083
-12.47512,130.99877,48.267
-12.47602,130.99964,45.977
-12.477346,131.00088,38.7
-12.479997,131.00337,29.082
-12.48093,131.00424,27.251
-12.48132,131.00464,27.137
-12.48172,131.00508,27.035
-12.48236,131.00585,26.904
-12.48284,131.00649,26.836
-12.48383,131.00771,27.451
-12.48455,131.00844,32.27
-12.48482,131.00868,33.904
-12.48552,131.00923,34.248
-12.48631,131.00976,32.279
-12.4869,131.01009,30.838
-12.48699,131.01013,30.623
-12.4871,131.01019,30.355
-12.48724,131.01025,30.021
-12.48736,131.01031,29.732
-12.48746,131.01035,29.495
-12.48756,131.0104,29.253
-12.48771,131.01046,28.898
-12.48793,131.01056,28.371
-12.48803,131.01059,28.139
-12.48814,131.01064,27.876
-12.48886,131.01088,26.192
-12.4895,131.01104,24.803
-12.491261,131.01141,22.517
-12.49161,131.01148,22.064
-12.49256,131.01166,22.004
-12.49325,131.01184,22.078
-12.49363,131.01195,22.128
-12.49437,131.01223,22.277
-12.49517,131.01258,22.476
-12.49547,131.01274,22.573
-12.497035,131.01364,23.138
-12.49779,131.01408,23.41
-12.49787,131.01414,23.45
-12.49812,131.01427,23.529
-12.499686,131.01517,24.091
-12.502819,131.01697,26.202
-12.50573,131.01865,29.175
-12.50614,131.0189,28.52
-12.50674,131.01923,27.586
-12.50687,131.01931,27.378
-12.508442,131.0202,24.913
-12.50867,131.02033,24.556
-12.51022,131.02125,23.685
-12.51106,131.02185,23.476
-12.5119,131.02261,23.363
-12.51217,131.02287,23.337
-12.51252,131.02325,23.913
-12.51281,131.0236,24.608
-12.51301,131.02386,25.135
-12.51342,131.02444,26.334
-12.5138,131.02505,27.631
-12.5141,131.0256,28.829
-12.51423,131.02587,29.429
-12.51442,131.0263,30.397
-12.51464,131.02687,31.701
-12.51477,131.02726,32.607
-12.51526,131.02903,36.79
-12.51555,131.03008,39.269
-12.51582,131.03095,41.305
-12.51595,131.03131,42.134
-12.51606,131.03157,42.4
-12.5163,131.03209,42.471
-12.51651,131.03246,42.568
-12.51677,131.03288,42.702
-12.517817,131.03438,43.322
-12.51822,131.03495,43.561
-12.51874,131.03572,43.858
-12.519794,131.03721,44.487
-12.521901,131.04019,46.194
-12.52279,131.04145,47.257
-12.52378,131.04289,48.435
-12.52477,131.0444,48.637
-12.52505,131.04479,48.502
-12.52542,131.04527,48.482
-12.52561,131.0455,48.471
-12.52603,131.04607,48.483
-12.52647,131.04664,48.48
-12.52676,131.04698,48.457
-12.52702,131.04725,48.416
-12.52719,131.04744,48.396
-12.52742,131.04764,48.337
-12.528731,131.0489,48.066
-12.52889,131.04905,48.033
-12.530301,131.05019,47.616
-12.53253,131.05199,46.955
-12.533928,131.05315,46.557
-12.53634,131.05514,45.87
-12.537713,131.05633,45.51
-12.53834,131.05687,45.346
-12.539679,131.0581,45.036
-12.54038,131.05874,44.873
-12.5409,131.05917,44.725
-12.54146,131.0596,44.546
-12.5424,131.06025,44.203
-12.543876,131.0613,43.681
-12.546828,131.0634,43.009
-12.549781,131.0655,43.978
-12.552733,131.0676,41.19
-12.55433,131.06873,41.267
-12.555819,131.06976,41.309
-12.55836,131.07152,41.38
-12.55851,131.0716,41.358
-12.55863,131.07168,41.358
-12.55955,131.07217,41.223
-12.56049,131.07259,40.997
-12.56116,131.07284,40.782
-12.5619,131.07308,40.505
-12.56245,131.07323,40.268
-12.5628,131.0733,40.09
-12.56354,131.07348,39.747
-12.56386,131.07354,39.579
-12.56461,131.07363,39.131
-12.56498,131.07361,38.839
-12.56528,131.07362,38.632
-12.56579,131.07361,38.249
-12.56696,131.07365,37.44
-12.56812,131.07363,36.572
-12.569917,131.07364,36.122
-12.57292,131.07365,35.588
-12.5736,131.07367,35.486
-12.575397,131.07366,35.149
-12.57899,131.07364,33.984
-12.582583,131.07363,32.5
-12.58408,131.07362,31.882
-12.585876,131.07364,31.159
-12.58727,131.07366,30.599
-12.589066,131.07361,29.834
-12.59048,131.07358,29.328
-12.59103,131.07359,29.468
-12.59161,131.07362,29.628
-12.59222,131.07363,29.783
-12.594017,131.07362,25.915
-12.59761,131.07361,23.6
-12.601203,131.0736,22.288
-12.604796,131.07359,20.976
-12.60839,131.07358,19.664
-12.611983,131.07357,18.352
-12.61338,131.07356,18.773
-12.61377,131.07359,18.974
-12.61458,131.07363,19.387
-12.616376,131.07358,20.278
-12.61645,131.07358,20.315
-12.61752,131.0735,20.837
-12.61811,131.07337,21.109
-12.619886,131.07309,21.947
-12.62316,131.07257,23.494
-12.62377,131.07252,23.79
-12.625567,131.07254,24.694
-12.62582,131.07254,24.821
-12.62647,131.07258,25.154
-12.62723,131.07269,25.555
-12.629005,131.07298,26.165
-12.632554,131.07355,26.358
-12.63293,131.07361,26.379
-12.63396,131.07374,26.443
-12.63468,131.07387,26.745
-12.63542,131.07402,27.267
-12.637194,131.07431,28.534
-12.6398,131.07474,30.396
-12.64103,131.07497,31.268
-12.6419,131.07511,31.89
-12.6428,131.07531,32.521
-12.64341,131.07542,32.955
-12.645,131.07577,34.07
-12.646763,131.07612,35.316
-12.64805,131.07638,36.224
-12.649827,131.07665,37.499
-12.65286,131.07711,39.674
-12.654633,131.07741,40.938
-12.65711,131.07783,40.002
-12.65735,131.07788,39.507
-12.65895,131.07816,36.145
-12.660726,131.07844,32.747
-12.664279,131.07899,33.686
-12.66562,131.0792,34.04
-12.66593,131.07923,34.118
-12.667714,131.07945,34.575
-12.6688,131.07958,34.853
-12.670578,131.07984,35.74
-12.6709,131.07989,36.154
-12.67255,131.08016,38.3
-12.67285,131.0802,38.683
-12.674622,131.0805,40.998
-12.67808,131.08109,45.513
-12.67896,131.08126,45.551
-12.680734,131.08155,45.143
-12.68085,131.08157,45.116
-12.68094,131.08159,45.1
-12.681,131.08156,45.053
-12.68132,131.0816,44.969
-12.68207,131.08174,44.811
-12.68259,131.08182,44.687
-12.68307,131.08191,44.586
-12.68364,131.08205,44.493
-12.68468,131.08233,45.075
-12.686406,131.08284,46.543
-12.68947,131.08375,49.149
-12.69068,131.08408,50.166
-12.69187,131.08438,51.157
-12.69247,131.08451,51.648
-12.69331,131.08465,52.317
-12.69377,131.08471,52.677
-12.69422,131.08475,53.022
-12.696005,131.08496,54.41
-12.699574,131.08539,55.361
-12.70155,131.08562,56.095
-12.703333,131.08585,56.854
-12.706899,131.0863,56.82
-12.710464,131.08676,56.785
-12.71055,131.08677,56.785
-12.71126,131.08688,56.79
-12.71217,131.08699,56.777
-12.71339,131.08711,56.743
-12.715174,131.08733,56.721
-12.718741,131.08777,56.676
-12.722309,131.08821,56.6
-12.725876,131.08865,53.068
-12.729444,131.08909,48.408
-12.73244,131.08946,45.091
-12.73315,131.08953,45.501
-12.73428,131.08972,46.249
-12.73534,131.08992,46.965
-12.73637,131.09017,47.699
-12.73741,131.09045,48.459
-12.73849,131.09081,49.295
-12.74004,131.0914,50.546
-12.74128,131.09196,51.585
-12.74234,131.09249,52.382
-12.74267,131.09267,52.639
-12.744275,131.0935,53.702
-12.747485,131.09515,52.343
-12.74934,131.09611,51.557
-12.74976,131.09634,51.387
-12.751364,131.09717,50.709
-12.75181,131.0974,50.521
-12.75335,131.09824,49.896
-12.75347,131.09829,49.838
-12.755072,131.09912,49.803
-12.758276,131.10079,49.911
-12.761481,131.10246,50.019
-12.764685,131.10413,48.566
-12.767889,131.10579,48.04
-12.76944,131.1066,48.294
-12.77079,131.10739,47.262
-12.77231,131.10837,46.059
-12.77269,131.10863,45.752
-12.77331,131.10909,45.234
-12.77464,131.11017,44.082
-12.77535,131.1108,43.442
-12.77606,131.11147,45.672
-12.77643,131.11185,47.056
-12.77706,131.11253,49.55
-12.77772,131.11328,52.317
-12.77885,131.11471,57.667
-12.78111,131.11758,66.435
-12.78191,131.11859,68.982
-12.78243,131.11921,70.545
-12.78346,131.12052,69.266
-12.78369,131.12078,67.497
-12.78436,131.12137,66.059
-12.78466,131.1216,64.941
-12.78523,131.122,62.817
-12.78561,131.12222,61.58
-12.78607,131.12245,60.221
-12.78655,131.12267,58.881
-12.78685,131.12279,55.857
-12.78758,131.12302,46.754
-12.7878,131.12307,44.155
-12.78805,131.12314,41.103
-12.78862,131.12324,38.228
-12.78903,131.1233,36.426
-12.78954,131.12335,34.368
-12.79017,131.12336,32.828
-12.791963,131.12324,34.672
-12.795548,131.12299,38.361
-12.79687,131.1229,39.721
-12.7986,131.12281,41.259
-12.79875,131.12279,41.362
-12.7996,131.12274,41.879
-12.7998,131.12272,42.009
-12.79991,131.1227,42.09
-12.80016,131.12268,42.248
-12.801955,131.1226,43.313
-12.80196,131.1226,43.316
-12.803752,131.12246,44.438
-12.80445,131.12241,44.876
-12.80592,131.12233,45.764
-12.80634,131.12232,46.004
-12.80674,131.12234,46.201
-12.8072,131.12239,46.4
-12.80764,131.12247,46.557
-12.80811,131.12259,46.688
-12.80866,131.1228,46.769
-12.80936,131.12313,46.806
-12.81024,131.12364,47.262
-12.811784,131.12458,51.463
-12.81437,131.12616,58.499
-12.81472,131.1264,59.424
-12.81538,131.12678,61.244
-12.81641,131.12743,64.023
-12.81719,131.12788,65.699
-12.8182,131.12854,66.787
-12.81975,131.12947,68.634
-12.82018,131.12973,69.146
-12.82111,131.13034,67.777
-12.8218,131.13074,63.966
-12.82278,131.13134,58.223
-12.82296,131.13144,57.274
-12.82381,131.13186,53.331
-12.82436,131.13209,51.212
-12.82473,131.13222,50.041
-12.82572,131.13244,48.231
-12.82605,131.13248,47.972
-12.82671,131.13254,47.662
-12.82763,131.13255,47.989
-12.82799,131.13254,48.261
-12.82869,131.13255,48.486
-12.83032,131.13253,47.408
-12.83111,131.13254,45.854
-12.83177,131.13258,44.191
-12.83227,131.13264,40.977
-12.83302,131.13279,40.339
-12.83379,131.13303,39.288
-12.83503,131.13348,37.4
-12.83563,131.13372,36.438
-12.837329,131.13432,33.886
-12.83877,131.13483,33.883
-12.840462,131.13545,34.663
-12.843847,131.13669,35.786
-12.847231,131.13792,36.909
-12.850616,131.13916,38.031
-12.85288,131.13999,41.676
-12.85417,131.14044,44.87
-12.85524,131.14084,39.818
-12.85626,131.1412,39.944
-12.85642,131.14127,39.905
-12.858123,131.14186,39.761
-12.85813,131.14186,39.76
-12.85881,131.14211,39.676
-12.85934,131.14229,39.636
-12.8596,131.14236,39.648
-12.85987,131.14242,39.682
-12.86014,131.14249,39.699
-12.86043,131.14252,39.796
-12.86074,131.14258,39.851
-12.86108,131.1426,39.991
-12.86138,131.14263,40.093
-12.86173,131.14264,40.255
-12.86238,131.14262,40.622
-12.86309,131.14255,41.108
-12.86341,131.1425,41.358
-12.86517,131.14213,42.903
-12.86701,131.14174,44.519
-12.86852,131.1414,45.882
-12.86867,131.14138,45.994
-12.86952,131.14119,46.758
-12.86979,131.14114,46.983
-12.8703,131.14102,47.452
-12.87073,131.14094,47.811
-12.87193,131.14077,48.721
-12.87276,131.14071,49.25
-12.8737,131.14068,49.784
-12.87426,131.14068,50.071
-12.87461,131.1407,50.216
-12.8758,131.1408,50.652
-12.87643,131.14087,55.094
-12.87668,131.14089,57.525
-12.87686,131.14092,59.248
-12.878644,131.14114,60.805
-12.882213,131.14157,62.629
-12.88471,131.14187,63.906
-12.88498,131.14189,64.022
-12.88567,131.14199,64.404
-12.88611,131.14204,64.623
-12.88622,131.14206,64.691
-12.88766,131.14222,65.402
-12.88803,131.14224,65.548
-12.88837,131.14224,65.65
-12.88868,131.14223,65.725
-12.88909,131.1422,65.796
-12.88963,131.14214,65.853
-12.89004,131.14206,65.836
-12.89039,131.14198,65.802
-12.892131,131.14153,65.531
-12.895614,131.14062,64.557
-12.89741,131.14015,53.432
-12.899135,131.13963,52.057
-12.89978,131.13944,53.124
-12.901519,131.13898,55.984
-12.90272,131.13866,57.959
-12.9034,131.1385,59.071
-12.90392,131.13842,59.91
-12.90447,131.13837,60.789
-12.90475,131.13836,61.231
-12.90554,131.13837,62.471
-12.90598,131.13841,63.151
-12.90639,131.13847,63.779
-12.90686,131.13856,64.494
-12.90736,131.13869,65.244
-12.909087,131.1392,67.821
-12.90944,131.1393,68.347
-12.91001,131.13945,69.202
-12.91067,131.13958,70.204
-12.91122,131.13965,71.049
-12.91156,131.13967,71.578
-12.91244,131.13968,72.959
-12.91287,131.13965,73.643
-12.91331,131.1396,74.348
-12.91376,131.13952,75.077
-12.91402,131.13946,75.502
-12.9148,131.13924,76.789
-12.91547,131.139,77.907
-12.91576,131.13887,78.399
-12.9163,131.1386,79.321
-12.917887,131.13774,81.746
-12.921061,131.13601,76.002
-12.924234,131.13428,72.824
-12.927408,131.13255,71.146
-12.93007,131.1311,85.963
-12.93073,131.13077,86.16
-12.93102,131.13064,86.267
-12.93165,131.13038,86.53
-12.93196,131.13027,86.684
-12.933678,131.12973,87.441
-12.93394,131.12965,87.551
-12.93455,131.12943,87.771
-12.93503,131.12924,87.922
-12.93552,131.12902,88.043
-12.93606,131.12876,88.154
-12.93713,131.12816,88.267
-12.93863,131.12717,88.234
-12.93889,131.12701,88.243
-12.940397,131.12601,88.197
-12.9415,131.12527,88.164
-12.94256,131.12459,87.923
-12.94297,131.12434,87.791
-12.94351,131.12404,87.654
-12.94434,131.12362,87.496
-12.94584,131.12299,87.376
-12.94635,131.12282,87.391
-12.94744,131.1225,87.48
-12.94827,131.12231,87.616
-12.950033,131.12196,87.966
-12.953559,131.12124,88.792
-12.957085,131.12053,93.213
-12.960611,131.11982,97.633
-12.96316,131.11931,97.249
-12.96381,131.11916,93.537
-12.96444,131.11895,98.187
-12.96495,131.11873,102.55
-12.96574,131.11832,109.2
-12.96703,131.1175,105.92
-12.96743,131.11728,104.17
-12.96783,131.11708,102.51
-12.96817,131.11694,101.23
-12.96855,131.1168,99.892
-12.96929,131.11659,97.573
-12.97018,131.11641,95.128
-12.97068,131.11635,93.949
-12.97124,131.11632,92.804
-12.97177,131.11632,91.855
-12.973563,131.11644,89.21
-12.97597,131.1166,85.658
-12.97669,131.11662,84.463
-12.97735,131.11666,83.47
-12.97902,131.11681,81.189
-12.980813,131.11693,79.775
-12.984398,131.11717,77.769
-12.987984,131.11741,75.763
-12.99157,131.11765,73.756
-12.99484,131.11787,74.158
-12.99634,131.11799,74.919
-12.99695,131.11807,75.25
-12.99759,131.11818,75.617
-12.99811,131.11829,75.929
-12.99865,131.11842,76.265
-12.99913,131.11856,76.581
-12.99962,131.11872,76.916
-13.0001,131.11891,77.268
-13.00052,131.11909,77.586
-13.00073,131.11919,77.752
-13.00118,131.11943,78.126
-13.002738,131.12035,71.861
-13.005854,131.12218,97.539
-13.006,131.12227,99.181
-13.0066,131.1226,95.968
-13.00714,131.12283,90.435
-13.00773,131.12302,85.462
-13.00833,131.12318,73.284
-13.00919,131.12332,57.693
-13.00972,131.12335,57.052
-13.01033,131.12335,56.348
-13.01087,131.12331,55.763
-13.01139,131.12325,55.221
-13.01181,131.12316,54.973
-13.01259,131.12296,55.033
-13.013,131.12283,55.077
-13.01365,131.12265,55.134
-13.01396,131.12255,55.169
-13.01557,131.1221,55.311
-13.01576,131.12204,55.431
-13.01647,131.12185,56.484
